customer_id,recency,frequency,monetary,RFM_score,segment
851,1449,1,9.2,111,At-risk customers
854,1146,1,17.42,211,At-risk customers
855,2089,1,146.07,112,At-risk customers
856,796,2,565.36,325,New buyers
858,873,2,543.26,225,New buyers
859,356,6,295.66999999999996,454,New buyers
860,1009,1,20.88,211,At-risk customers
861,331,1,362.74,414,High-value loyal customers
862,2125,1,496.43,115,At-risk customers
863,311,4,363.23,454,New buyers
864,986,2,341.40999999999997,224,High-value loyal customers
865,445,3,167.67000000000002,443,New buyers
866,22,4,734.4300000000001,555,Price-sensitive users
867,1867,1,19.85,111,At-risk customers
869,1632,1,50.31,111,At-risk customers
871,81,1,86.09,512,High-value loyal customers
872,1568,3,302.0,144,At-risk customers
873,1172,2,132.88,222,At-risk customers
874,668,1,539.06,315,High-value loyal customers
878,219,2,445.92,525,High-value loyal customers
879,1006,1,108.17,212,At-risk customers
880,632,4,325.31,354,New buyers
881,133,2,183.49,523,High-value loyal customers
882,871,1,135.02,212,High-value loyal customers
883,499,2,265.94,324,High-value loyal customers
885,1328,2,444.60999999999996,225,At-risk customers
886,969,2,411.46000000000004,224,High-value loyal customers
887,1080,1,8.85,211,At-risk customers
889,1358,2,153.82999999999998,123,At-risk customers
890,665,3,394.03000000000003,344,New buyers
892,884,2,140.94,222,High-value loyal customers
894,1268,1,65.94,211,At-risk customers
895,66,3,139.3,542,New buyers
896,538,2,310.15999999999997,324,High-value loyal customers
897,1340,1,37.31,111,At-risk customers
898,216,3,515.62,545,New buyers
899,1590,2,145.76,122,At-risk customers
900,819,2,353.73,324,High-value loyal customers
901,475,2,242.47,423,High-value loyal customers
902,1680,1,54.98,111,At-risk customers
903,229,2,65.44,421,High-value loyal customers
904,1909,1,11.72,111,At-risk customers
905,171,3,232.32,543,New buyers
906,269,5,724.4300000000001,455,Price-sensitive users
907,868,4,316.46,254,New buyers
908,373,2,530.27,425,New buyers
909,858,3,386.67,244,New buyers
910,1611,1,16.54,111,At-risk customers
911,627,1,91.14,312,High-value loyal customers
912,923,4,114.78,252,New buyers
913,1456,1,199.65,113,At-risk customers
914,953,1,44.44,211,At-risk customers
915,346,4,688.52,455,Price-sensitive users
916,430,3,204.96,443,New buyers
917,108,2,411.36,524,High-value loyal customers
918,359,1,26.62,411,High-value loyal customers
919,537,2,523.53,325,New buyers
920,1498,1,143.18,112,At-risk customers
922,1873,1,107.54,112,At-risk customers
923,1173,3,467.15,245,New buyers
924,1582,2,104.16,122,At-risk customers
925,1945,1,161.3,113,At-risk customers
926,1946,2,50.81,121,At-risk customers
928,174,3,78.83,542,New buyers
929,553,4,259.09,354,New buyers
930,1233,1,94.24,212,At-risk customers
931,170,1,128.86,512,High-value loyal customers
932,388,1,77.1,412,High-value loyal customers
933,377,4,552.8,455,New buyers
934,1133,1,37.01,211,At-risk customers
935,443,1,186.55,413,High-value loyal customers
938,286,2,278.32,424,High-value loyal customers
939,1651,1,172.71,113,At-risk customers
940,1417,2,364.63,124,At-risk customers
941,666,2,210.25,323,High-value loyal customers
942,366,2,218.85000000000002,423,High-value loyal customers
943,1689,1,51.99,111,At-risk customers
944,1319,2,101.03,222,At-risk customers
945,577,1,117.1,312,High-value loyal customers
946,431,2,167.22,423,High-value loyal customers
947,817,2,48.41,321,High-value loyal customers
948,1298,2,558.72,225,At-risk customers
949,1082,2,139.87,222,At-risk customers
950,114,1,19.63,511,High-value loyal customers
951,1950,1,78.5,112,At-risk customers
952,821,2,293.71000000000004,324,High-value loyal customers
955,165,1,291.19,514,High-value loyal customers
956,383,2,229.57999999999998,423,High-value loyal customers
957,1854,1,189.96,113,At-risk customers
958,154,2,239.55,523,High-value loyal customers
959,1454,2,119.32,122,At-risk customers
960,848,2,104.08,322,High-value loyal customers
962,361,2,77.87,422,High-value loyal customers
963,252,1,49.91,411,High-value loyal customers
964,180,4,393.53,554,New buyers
966,1569,1,194.77,113,At-risk customers
967,2007,1,10.55,111,At-risk customers
968,552,3,297.73,344,New buyers
969,348,4,422.34000000000003,454,New buyers
971,655,4,1004.25,355,Price-sensitive users
972,271,2,160.43,423,High-value loyal customers
973,692,1,37.79,311,High-value loyal customers
975,1523,1,62.33,111,At-risk customers
977,2071,2,276.42,124,At-risk customers
978,1113,1,80.11,212,At-risk customers
979,657,2,95.6,322,High-value loyal customers
980,855,2,193.92,223,High-value loyal customers
981,1836,1,23.53,111,At-risk customers
982,2103,1,752.49,115,At-risk customers
983,7,1,28.7,511,High-value loyal customers
985,807,1,53.88,311,High-value loyal customers
986,735,1,41.97,311,High-value loyal customers
987,1758,1,15.19,111,At-risk customers
988,207,3,907.33,545,Price-sensitive users
989,663,3,575.53,345,New buyers
990,554,2,98.96000000000001,322,High-value loyal customers
991,1633,2,576.11,125,At-risk customers
992,398,2,421.26,424,High-value loyal customers
993,1505,1,196.66,113,At-risk customers
994,1486,2,123.24000000000001,122,At-risk customers
996,987,3,846.45,245,Price-sensitive users
997,402,2,325.78000000000003,424,High-value loyal customers
998,32,2,154.48,523,High-value loyal customers
999,1687,1,305.88,114,At-risk customers
1000,1459,1,65.88,111,At-risk customers
1001,148,1,28.03,511,High-value loyal customers
1002,1316,1,24.66,211,At-risk customers
1004,1914,2,603.53,125,At-risk customers
1005,235,3,374.0,444,New buyers
1007,9,4,713.36,555,Price-sensitive users
1008,456,1,87.31,412,High-value loyal customers
1009,293,1,30.96,411,High-value loyal customers
1010,416,2,648.45,425,New buyers
1012,830,2,203.22,323,High-value loyal customers
1013,162,3,250.26,543,New buyers
1014,1508,1,33.66,111,At-risk customers
1015,1623,2,274.82,124,At-risk customers
1016,485,1,6.96,411,High-value loyal customers
1017,39,2,74.18,522,High-value loyal customers
1018,923,5,1202.37,255,Price-sensitive users
1019,299,4,446.33,455,New buyers
1020,477,2,180.57,423,High-value loyal customers
1021,259,3,449.98,445,New buyers
1022,621,2,329.33,324,High-value loyal customers
1023,596,3,300.15,344,New buyers
1025,643,1,179.0,313,High-value loyal customers
1028,1620,1,35.99,111,At-risk customers
1029,283,1,85.05,412,High-value loyal customers
1030,1259,1,180.68,213,At-risk customers
1032,1308,2,240.85,223,At-risk customers
1033,1027,2,385.90999999999997,224,At-risk customers
1034,1834,1,27.53,111,At-risk customers
1035,1271,2,97.74000000000001,222,At-risk customers
1036,1140,1,300.94,214,At-risk customers
1037,478,3,269.86,444,New buyers
1038,1007,1,156.0,213,At-risk customers
1039,1652,3,75.85000000000001,142,At-risk customers
1041,1007,1,93.25,212,At-risk customers
1042,235,3,257.19000000000005,444,New buyers
1043,1310,1,224.35,213,At-risk customers
1044,188,1,26.21,511,High-value loyal customers
1045,274,1,402.2,414,High-value loyal customers
1046,754,1,70.01,311,High-value loyal customers
1048,1882,1,296.3,114,At-risk customers
1049,1987,2,372.59000000000003,134,At-risk customers
1050,1693,2,648.8100000000001,135,At-risk customers
1051,1588,2,463.15,135,At-risk customers
1052,128,3,424.62,544,New buyers
1055,766,2,50.83,331,High-value loyal customers
1056,708,1,131.44,312,High-value loyal customers
1057,1372,2,263.41,134,At-risk customers
1059,1765,1,240.35,113,At-risk customers
1060,291,2,220.28,433,High-value loyal customers
1061,1537,4,578.0799999999999,155,New buyers
1062,1031,2,307.71,234,At-risk customers
1063,184,1,47.24,511,High-value loyal customers
1064,909,2,402.94,234,High-value loyal customers
1065,831,5,491.62,355,New buyers
1066,830,2,111.57,332,High-value loyal customers
1067,59,1,186.6,513,High-value loyal customers
1069,314,1,166.33,413,High-value loyal customers
1070,347,1,244.55,413,High-value loyal customers
1072,542,2,182.88,333,High-value loyal customers
1073,409,1,230.49,413,High-value loyal customers
1074,159,2,164.5,533,High-value loyal customers
1075,249,1,3.82,411,High-value loyal customers
1078,1082,1,182.08,213,At-risk customers
1079,659,1,722.36,315,High-value loyal customers
1080,1560,1,11.24,111,At-risk customers
1081,1589,1,162.54,113,At-risk customers
1082,24,2,208.82,533,High-value loyal customers
1083,1342,2,138.0,132,At-risk customers
1085,475,2,248.12,433,High-value loyal customers
1087,408,2,588.06,435,New buyers
1088,86,3,1141.8700000000001,545,Price-sensitive users
1090,1870,1,32.94,111,At-risk customers
1091,178,3,63.260000000000005,541,New buyers
1094,650,1,21.9,311,High-value loyal customers
1095,821,3,222.28,343,New buyers
1096,891,3,269.01,244,New buyers
1098,139,2,239.82,533,High-value loyal customers
1099,574,1,28.05,311,High-value loyal customers
1102,307,3,1256.24,445,Price-sensitive users
1103,751,1,184.29,313,High-value loyal customers
1105,252,5,507.30999999999995,455,New buyers
1106,658,4,838.59,355,Price-sensitive users
1107,242,1,65.67,411,High-value loyal customers
1108,1259,2,61.69,231,At-risk customers
1109,341,3,593.14,445,New buyers
1111,1325,1,40.08,211,At-risk customers
1112,82,2,238.79,533,High-value loyal customers
1113,284,3,365.06,444,New buyers
1114,766,1,133.7,312,High-value loyal customers
1115,136,2,27.41,531,High-value loyal customers
1118,1452,1,94.85,112,At-risk customers
1119,724,3,258.36,344,New buyers
1121,502,2,77.98,332,High-value loyal customers
1122,491,2,826.65,335,Price-sensitive users
1123,164,2,237.22,533,High-value loyal customers
1124,714,2,107.78999999999999,332,High-value loyal customers
1125,523,2,320.79,334,High-value loyal customers
1126,629,4,1027.18,355,Price-sensitive users
1128,778,2,294.66,334,High-value loyal customers
1129,199,3,206.76,543,New buyers
1130,931,2,172.86,233,High-value loyal customers
1131,512,3,198.85,343,New buyers
1132,901,1,389.38,214,High-value loyal customers
1133,646,1,67.78,311,High-value loyal customers
1134,1999,1,543.71,115,At-risk customers
1135,2089,1,116.31,112,At-risk customers
1136,34,1,52.94,511,High-value loyal customers
1137,1215,1,28.04,211,At-risk customers
1138,31,1,225.11,513,High-value loyal customers
1139,1534,1,48.47,111,At-risk customers
1140,299,3,775.1,445,Price-sensitive users
1141,125,3,111.9,542,New buyers
1142,206,4,537.03,555,New buyers
1143,475,2,317.01,434,High-value loyal customers
1144,1156,2,383.92999999999995,234,At-risk customers
1145,1138,2,145.37,232,At-risk customers
1147,1407,1,5.89,111,At-risk customers
1149,38,2,524.91,535,New buyers
1150,381,2,278.77,434,High-value loyal customers
1151,206,6,734.84,555,Price-sensitive users
1152,1138,1,208.56,213,At-risk customers
1153,36,1,65.6,511,High-value loyal customers
1155,196,3,396.36,544,New buyers
1157,1194,3,224.68,243,New buyers
1158,526,1,107.54,312,High-value loyal customers
1161,1539,2,88.72999999999999,132,At-risk customers
1162,1393,3,62.96,141,At-risk customers
1163,1554,1,40.15,111,At-risk customers
1164,580,1,157.72,313,High-value loyal customers
1165,1124,3,1065.3500000000001,245,Price-sensitive users
1166,1312,1,94.57,212,At-risk customers
1167,10,3,484.12,545,New buyers
1168,248,2,963.79,435,Price-sensitive users
1169,880,2,145.81,232,High-value loyal customers
1170,1505,1,283.89,114,At-risk customers
1171,1975,1,78.92,112,At-risk customers
1172,139,3,274.83,544,New buyers
1173,997,1,158.85,213,At-risk customers
1174,331,2,211.13,433,High-value loyal customers
1175,660,1,130.08,312,High-value loyal customers
1176,524,1,55.33,311,High-value loyal customers
1177,419,3,598.77,445,New buyers
1178,380,3,323.24,444,New buyers
1179,1537,1,103.56,112,At-risk customers
1180,681,1,32.05,311,High-value loyal customers
1181,591,1,207.65,313,High-value loyal customers
1182,662,2,449.36,335,High-value loyal customers
1183,1840,1,37.16,111,At-risk customers
1185,1375,5,501.35,155,New buyers
1186,138,2,521.36,535,New buyers
1187,1027,2,194.55,233,At-risk customers
1189,1058,3,1271.25,245,Price-sensitive users
1190,708,3,219.52,343,New buyers
1191,1870,1,46.46,111,At-risk customers
1192,1889,1,42.92,111,At-risk customers
1193,20,3,391.19,544,New buyers
1194,440,3,335.03999999999996,444,New buyers
1195,868,2,546.72,235,New buyers
1196,460,4,529.5799999999999,455,New buyers
1197,576,1,26.61,311,High-value loyal customers
1198,1004,4,180.2,253,New buyers
1199,3,2,260.67,534,High-value loyal customers
1200,1011,2,555.0699999999999,235,New buyers
1203,15,1,100.88,512,High-value loyal customers
1204,1551,1,25.08,111,At-risk customers
1205,403,1,64.72,411,High-value loyal customers
1208,1807,1,154.48,113,At-risk customers
1209,300,3,315.37,444,New buyers
1210,342,2,584.77,435,New buyers
1211,229,3,186.07,443,New buyers
1212,401,1,42.22,411,High-value loyal customers
1213,175,4,160.64,553,New buyers
1214,222,3,441.15000000000003,545,New buyers
1215,1161,3,349.75,244,New buyers
1216,540,1,112.75,312,High-value loyal customers
1217,1133,3,744.36,245,Price-sensitive users
1218,1847,1,20.74,111,At-risk customers
1219,508,2,102.76,332,High-value loyal customers
1220,33,4,206.35999999999999,553,New buyers
1221,1143,1,51.22,211,At-risk customers
1222,807,2,328.07,334,High-value loyal customers
1223,1158,3,367.23,244,New buyers
1224,1881,1,94.29,112,At-risk customers
1225,200,3,82.31,542,New buyers
1226,947,3,561.89,245,New buyers
1227,382,3,509.28,445,New buyers
1229,493,3,499.35,345,New buyers
1230,914,4,192.74,253,New buyers
1231,53,3,177.13,543,New buyers
1232,197,1,103.55,512,High-value loyal customers
1233,1888,1,42.33,111,At-risk customers
1234,407,2,245.05,433,High-value loyal customers
1235,813,3,114.02,342,New buyers
1236,2092,1,49.21,111,At-risk customers
1240,177,2,127.86000000000001,532,High-value loyal customers
1241,495,2,77.88,332,High-value loyal customers
1242,195,5,454.42,555,New buyers
1243,254,2,456.2,435,New buyers
1244,1253,1,61.04,211,At-risk customers
1245,568,2,102.83,332,High-value loyal customers
1246,137,1,38.35,511,High-value loyal customers
1247,177,4,495.86,555,New buyers
1248,1933,1,87.79,112,At-risk customers
1250,654,2,25.41,331,High-value loyal customers
1251,328,3,194.81,443,New buyers
1252,1520,1,162.84,113,At-risk customers
1253,1374,3,296.71000000000004,144,At-risk customers
1254,27,2,305.42,534,High-value loyal customers
1255,1261,2,152.55,233,At-risk customers
1256,813,2,280.29,334,High-value loyal customers
1257,224,3,630.32,445,New buyers
1258,1228,1,159.06,213,At-risk customers
1259,301,2,143.85000000000002,432,High-value loyal customers
1260,5,1,320.59,514,High-value loyal customers
1262,426,3,430.77,445,New buyers
1263,1085,2,346.71000000000004,234,At-risk customers
1264,132,1,50.01,511,High-value loyal customers
1265,719,3,122.86,342,New buyers
1266,1796,3,264.17,144,At-risk customers
1268,1657,1,28.89,111,At-risk customers
1269,1720,2,84.37,132,At-risk customers
1270,1051,3,267.05,244,New buyers
1271,442,1,57.06,411,High-value loyal customers
1272,1723,1,333.63,114,At-risk customers
